Value
0.12625278532505035
0.08165740221738815
0.06674902141094208
0.05190490558743477
0.04126812517642975
0.022441817447543144
0.013388161547482014
0.016914933919906616
0.009430553764104843
0.009146529249846935
0.008449560031294823
0.005955650471150875
0.0072853039018809795
0.005709248594939709
0.00694771483540535
0.005823079496622086
0.004404599778354168
0.0043112109415233135
0.00442886259406805
0.004229517187923193
0.0038147466257214546
0.0036704225931316614
0.0036733923479914665
0.0035488884896039963
0.0033697716426104307
0.003361650975421071
0.0032331182155758142
0.00314110959880054
