Value
0.14473846554756165
0.07899966835975647
0.06480567157268524
0.04893817752599716
0.038928113877773285
0.02075362205505371
0.013145949691534042
0.015516823157668114
0.008469900116324425
0.00991761777549982
0.007956369780004025
0.005935107357800007
0.005962165538221598
0.004939171951264143
0.005956484004855156
0.00470289820805192
0.004933263640850782
0.004719641525298357
0.003769118571653962
0.0036603386979550123
0.004060841631144285
0.003907468635588884
0.003283462952822447
0.0031790523789823055
0.0035180470440536737
0.003492160467430949
0.002944245934486389
0.00288583617657423
0.0031979826744645834
0.0029479614458978176
0.0027663151267915964
0.002623084234073758
0.00280179874971509
0.0028141711372882128
0.0025229782331734896
0.00246268417686224
0.0025786091573536396
0.00257595581933856
0.002412735018879175
0.0023571469355374575
0.0025256751105189323
0.0023632461670786142
0.0022937587928026915
0.002315457910299301
0.002269575372338295
0.0023002412635833025
0.0020501690451055765
0.0021690605208277702
0.002237337175756693
0.0022887946106493473
0.0021092784591019154
0.0020828447304666042
